 x , y , z , u , v , p 
0.58 , 0.413333 , 0 , -0.142673 , -0.0677943 , -0.0560204
0.58 , 0.42 , 0 , -0.136772 , -0.0672634 , -0.0569716
0.58 , 0.426667 , 0 , -0.130855 , -0.0667115 , -0.0578806
0.58 , 0.433333 , 0 , -0.124921 , -0.0661384 , -0.058747
0.58 , 0.44 , 0 , -0.118967 , -0.0655437 , -0.0595706
0.58 , 0.446667 , 0 , -0.112994 , -0.0649277 , -0.0603512
0.58 , 0.453333 , 0 , -0.106999 , -0.0642902 , -0.0610886
0.58 , 0.46 , 0 , -0.100984 , -0.0636316 , -0.0617824
0.58 , 0.466667 , 0 , -0.0949486 , -0.0629518 , -0.0624324
0.58 , 0.473333 , 0 , -0.0888923 , -0.0622512 , -0.0630386
0.58 , 0.48 , 0 , -0.0828157 , -0.06153 , -0.0636007
0.58 , 0.486667 , 0 , -0.076719 , -0.0607884 , -0.0641185
0.58 , 0.493333 , 0 , -0.0706023 , -0.0600266 , -0.064592
0.58 , 0.5 , 0 , -0.0644656 , -0.0592448 , -0.065021
0.58 , 0.506667 , 0 , -0.058309 , -0.0584432 , -0.0654055
0.58 , 0.513333 , 0 , -0.052132 , -0.0576222 , -0.0657455
0.58 , 0.52 , 0 , -0.0459345 , -0.0567817 , -0.066041
0.58 , 0.526667 , 0 , -0.0397157 , -0.055922 , -0.0662919
0.58 , 0.533333 , 0 , -0.0334751 , -0.0550433 , -0.0664984
0.58 , 0.54 , 0 , -0.0272119 , -0.0541458 , -0.0666606
0.58 , 0.546667 , 0 , -0.0209249 , -0.0532296 , -0.0667784
0.58 , 0.553333 , 0 , -0.014613 , -0.0522948 , -0.0668522
0.58 , 0.56 , 0 , -0.00827495 , -0.0513417 , -0.0668819
0.58 , 0.566667 , 0 , -0.0019093 , -0.0503705 , -0.0668679
0.58 , 0.573333 , 0 , 0.00448558 , -0.0493814 , -0.0668104
0.58 , 0.58 , 0 , 0.0109114 , -0.0483746 , -0.0667095
0.58 , 0.586667 , 0 , 0.0173701 , -0.0473503 , -0.0665656
0.58 , 0.593333 , 0 , 0.0238636 , -0.0463087 , -0.066379
0.58 , 0.6 , 0 , 0.0303941 , -0.0452503 , -0.0661499
0.58 , 0.606667 , 0 , 0.036964 , -0.0441751 , -0.0658789
0.58 , 0.613333 , 0 , 0.0435756 , -0.0430837 , -0.0655662
0.58 , 0.62 , 0 , 0.0502315 , -0.0419762 , -0.0652122
0.58 , 0.626667 , 0 , 0.0569344 , -0.040853 , -0.0648175
0.58 , 0.633333 , 0 , 0.0636871 , -0.0397145 , -0.0643826
0.58 , 0.64 , 0 , 0.0704925 , -0.038561 , -0.0639078
0.58 , 0.646667 , 0 , 0.0773536 , -0.0373929 , -0.0633939
0.58 , 0.653333 , 0 , 0.0842735 , -0.0362105 , -0.0628414
0.58 , 0.66 , 0 , 0.0912553 , -0.0350141 , -0.0622509
0.58 , 0.666667 , 0 , 0.0983021 , -0.0338042 , -0.0616232
0.58 , 0.673333 , 0 , 0.105417 , -0.0325808 , -0.0609589
0.58 , 0.68 , 0 , 0.112603 , -0.0313444 , -0.0602589
0.58 , 0.686667 , 0 , 0.119863 , -0.0300953 , -0.0595239
0.58 , 0.693333 , 0 , 0.127199 , -0.0288335 , -0.058755
0.58 , 0.7 , 0 , 0.134614 , -0.0275593 , -0.0579529
0.58 , 0.706667 , 0 , 0.14211 , -0.0262729 , -0.0571189
0.58 , 0.713333 , 0 , 0.149688 , -0.0249744 , -0.056254
0.58 , 0.72 , 0 , 0.157348 , -0.0236639 , -0.0553594
0.58 , 0.726667 , 0 , 0.165091 , -0.0223414 , -0.0544365
0.58 , 0.733333 , 0 , 0.172916 , -0.0210071 , -0.0534867
0.58 , 0.74 , 0 , 0.180821 , -0.0196611 , -0.0525115
0.58 , 0.746667 , 0 , 0.188803 , -0.0183036 , -0.0515127
0.58 , 0.753333 , 0 , 0.196857 , -0.0169346 , -0.0504921
0.58 , 0.76 , 0 , 0.204977 , -0.0155544 , -0.0494516
0.58 , 0.766667 , 0 , 0.213157 , -0.0141635 , -0.0483936
0.58 , 0.773333 , 0 , 0.221385 , -0.0127622 , -0.0473203
0.58 , 0.78 , 0 , 0.229653 , -0.0113513 , -0.0462343
0.58 , 0.786667 , 0 , 0.237946 , -0.0099314 , -0.0451384
0.58 , 0.793333 , 0 , 0.246249 , -0.00850365 , -0.0440356
0.58 , 0.8 , 0 , 0.254547 , -0.00706928 , -0.042929
0.58 , 0.806667 , 0 , 0.262819 , -0.00562983 , -0.041822
0.58 , 0.813333 , 0 , 0.271045 , -0.00418715 , -0.0407183
0.58 , 0.82 , 0 , 0.279203 , -0.00274345 , -0.0396217
0.58 , 0.826667 , 0 , 0.287268 , -0.0013014 , -0.0385362
0.58 , 0.833333 , 0 , 0.295216 , 0.000135831 , -0.0374659
0.58 , 0.84 , 0 , 0.303022 , 0.00156438 , -0.0364152
0.58 , 0.846667 , 0 , 0.310661 , 0.00297949 , -0.0353885
0.58 , 0.853333 , 0 , 0.318112 , 0.00437516 , -0.0343903
0.58 , 0.86 , 0 , 0.325362 , 0.00574366 , -0.0334249
0.58 , 0.866667 , 0 , 0.332408 , 0.00707482 , -0.0324967
0.58 , 0.873333 , 0 , 0.339265 , 0.00835516 , -0.0316098
0.58 , 0.88 , 0 , 0.345984 , 0.0095667 , -0.0307679
0.58 , 0.886667 , 0 , 0.352658 , 0.0106857 , -0.0299742
0.58 , 0.893333 , 0 , 0.359454 , 0.0116812 , -0.0292309
0.58 , 0.9 , 0 , 0.366642 , 0.0125143 , -0.0285395
0.58 , 0.906667 , 0 , 0.374624 , 0.0131378 , -0.0279003
0.58 , 0.913333 , 0 , 0.383987 , 0.0134978 , -0.0273119
0.58 , 0.92 , 0 , 0.395535 , 0.0135371 , -0.026772
0.58 , 0.926667 , 0 , 0.410328 , 0.0132024 , -0.0262765
0.58 , 0.933333 , 0 , 0.429688 , 0.0124537 , -0.0258209
0.58 , 0.94 , 0 , 0.455167 , 0.011278 , -0.0253999
0.58 , 0.946667 , 0 , 0.488457 , 0.0097041 , -0.0250093
0.58 , 0.953333 , 0 , 0.53121 , 0.00781541 , -0.0246463
0.58 , 0.96 , 0 , 0.584773 , 0.00575791 , -0.024311
0.58 , 0.966667 , 0 , 0.649837 , 0.00373514 , -0.0240078
0.58 , 0.973333 , 0 , 0.726072 , 0.00198422 , -0.023745
0.58 , 0.98 , 0 , 0.811856 , 0.000726289 , -0.0235346
0.58 , 0.986667 , 0 , 0.904319 , 8.81555e-05 , -0.0233903
0.58 , 0.993333 , 0 , 1 , 0 , -0.0233363
0.586667 , 0 , 0 , 0 , 0 , 0.0388724
0.586667 , 0.00666667 , 0 , -0.0236641 , -0.000505476 , 0.0388047
0.586667 , 0.0133333 , 0 , -0.0451531 , -0.00190193 , 0.0386738
0.586667 , 0.02 , 0 , -0.0647976 , -0.00407111 , 0.0385462
0.586667 , 0.0266667 , 0 , -0.0829726 , -0.00689486 , 0.0384095
0.586667 , 0.0333333 , 0 , -0.100063 , -0.0102566 , 0.0382504
0.586667 , 0.04 , 0 , -0.116433 , -0.0140444 , 0.0380551
0.586667 , 0.0466667 , 0 , -0.132392 , -0.0181545 , 0.0378102
0.586667 , 0.0533333 , 0 , -0.14818 , -0.0224938 , 0.0375028
0.586667 , 0.06 , 0 , -0.163953 , -0.0269816 , 0.0371205
0.586667 , 0.0666667 , 0 , -0.179785 , -0.03155 , 0.0366513
0.586667 , 0.0733333 , 0 , -0.195671 , -0.0361423 , 0.0360838
0.586667 , 0.08 , 0 , -0.211548 , -0.0407115 , 0.0354068
0.586667 , 0.0866667 , 0 , -0.227306 , -0.0452181 , 0.0346103
0.586667 , 0.0933333 , 0 , -0.242805 , -0.049628 , 0.0336849
0.586667 , 0.1 , 0 , -0.25789 , -0.0539105 , 0.0326228
0.586667 , 0.106667 , 0 , -0.272401 , -0.0580372 , 0.0314176
0.586667 , 0.113333 , 0 , -0.286181 , -0.0619818 , 0.0300648
0.586667 , 0.12 , 0 , -0.299083 , -0.0657196 , 0.0285623
0.586667 , 0.126667 , 0 , -0.31097 , -0.0692277 , 0.0269104
0.586667 , 0.133333 , 0 , -0.321722 , -0.0724859 , 0.0251119
0.586667 , 0.14 , 0 , -0.331238 , -0.0754768 , 0.0231721
0.586667 , 0.146667 , 0 , -0.339436 , -0.0781864 , 0.021099
0.586667 , 0.153333 , 0 , -0.346255 , -0.0806046 , 0.0189031
0.586667 , 0.16 , 0 , -0.351657 , -0.0827253 , 0.0165966
0.586667 , 0.166667 , 0 , -0.355627 , -0.0845468 , 0.014194
0.586667 , 0.173333 , 0 , -0.358174 , -0.0860717 , 0.0117109
0.586667 , 0.18 , 0 , -0.359327 , -0.0873071 , 0.00916394
0.586667 , 0.186667 , 0 , -0.359139 , -0.0882641 , 0.00657022
0.586667 , 0.193333 , 0 , -0.357678 , -0.0889576 , 0.00394686
0.586667 , 0.2 , 0 , -0.355035 , -0.0894059 , 0.00131052
0.586667 , 0.206667 , 0 , -0.351309 , -0.0896306 , -0.00132301
0.586667 , 0.213333 , 0 , -0.346616 , -0.0896551 , -0.00393914
0.586667 , 0.22 , 0 , -0.341077 , -0.0895049 , -0.00652481
0.586667 , 0.226667 , 0 , -0.334819 , -0.0892062 , -0.00906864
0.586667 , 0.233333 , 0 , -0.327968 , -0.0887853 , -0.0115611
0.586667 , 0.24 , 0 , -0.320649 , -0.0882682 , -0.0139945
0.586667 , 0.246667 , 0 , -0.312983 , -0.0876792 , -0.016363
0.586667 , 0.253333 , 0 , -0.30508 , -0.087041 , -0.0186625
0.586667 , 0.26 , 0 , -0.29704 , -0.0863739 , -0.0208904
0.586667 , 0.266667 , 0 , -0.288952 , -0.0856953 , -0.0230457
0.586667 , 0.273333 , 0 , -0.280889 , -0.0850197 , -0.0251283
0.586667 , 0.28 , 0 , -0.272912 , -0.0843585 , -0.0271392
0.586667 , 0.286667 , 0 , -0.265067 , -0.0837202 , -0.0290802
0.586667 , 0.293333 , 0 , -0.257387 , -0.0831104 , -0.0309534
0.586667 , 0.3 , 0 , -0.249895 , -0.082532 , -0.0327616
0.586667 , 0.306667 , 0 , -0.2426 , -0.081986 , -0.0345074
0.586667 , 0.313333 , 0 , -0.235504 , -0.0814713 , -0.0361936
0.586667 , 0.32 , 0 , -0.228601 , -0.0809854 , -0.0378231
0.586667 , 0.326667 , 0 , -0.22188 , -0.0805249 , -0.0393984
0.586667 , 0.333333 , 0 , -0.215326 , -0.0800854 , -0.0409219
0.586667 , 0.34 , 0 , -0.20892 , -0.0796623 , -0.0423956
0.586667 , 0.346667 , 0 , -0.202643 , -0.0792506 , -0.0438215
0.586667 , 0.353333 , 0 , -0.196476 , -0.0788455 , -0.0452011
0.586667 , 0.36 , 0 , -0.190398 , -0.0784424 , -0.0465357
0.586667 , 0.366667 , 0 , -0.184393 , -0.0780371 , -0.0478263
0.586667 , 0.373333 , 0 , -0.178442 , -0.0776256 , -0.0490738
0.586667 , 0.38 , 0 , -0.172532 , -0.0772044 , -0.0502787
0.586667 , 0.386667 , 0 , -0.166649 , -0.0767708 , -0.0514414
0.586667 , 0.393333 , 0 , -0.160781 , -0.076322 , -0.0525621
0.586667 , 0.4 , 0 , -0.154921 , -0.0758561 , -0.053641
0.586667 , 0.406667 , 0 , -0.149059 , -0.0753714 , -0.0546779
0.586667 , 0.413333 , 0 , -0.143191 , -0.0748665 , -0.0556729
0.586667 , 0.42 , 0 , -0.137311 , -0.0743406 , -0.0566257
0.586667 , 0.426667 , 0 , -0.131416 , -0.0737929 , -0.0575362
0.586667 , 0.433333 , 0 , -0.125504 , -0.073223 , -0.058404
0.586667 , 0.44 , 0 , -0.119572 , -0.0726304 , -0.059229
0.586667 , 0.446667 , 0 , -0.113621 , -0.0720152 , -0.0600109
0.586667 , 0.453333 , 0 , -0.107648 , -0.0713772 , -0.0607494
0.586667 , 0.46 , 0 , -0.101655 , -0.0707166 , -0.0614444
0.586667 , 0.466667 , 0 , -0.095641 , -0.0700335 , -0.0620954
0.586667 , 0.473333 , 0 , -0.0896063 , -0.0693279 , -0.0627025
0.586667 , 0.48 , 0 , -0.0835509 , -0.0686002 , -0.0632653
0.586667 , 0.486667 , 0 , -0.0774753 , -0.0678505 , -0.0637838
0.586667 , 0.493333 , 0 , -0.0713795 , -0.067079 , -0.0642577
0.586667 , 0.5 , 0 , -0.0652635 , -0.0662859 , -0.0646871
0.586667 , 0.506667 , 0 , -0.0591273 , -0.0654715 , -0.0650718
0.586667 , 0.513333 , 0 , -0.0529706 , -0.0646358 , -0.0654118
0.586667 , 0.52 , 0 , -0.0467932 , -0.0637791 , -0.0657072
0.586667 , 0.526667 , 0 , -0.0405944 , -0.0629015 , -0.0659578
0.586667 , 0.533333 , 0 , -0.0343736 , -0.0620032 , -0.0661638
0.586667 , 0.54 , 0 , -0.0281299 , -0.0610843 , -0.0663253
0.586667 , 0.546667 , 0 , -0.0218624 , -0.0601449 , -0.0664423
0.586667 , 0.553333 , 0 , -0.0155698 , -0.0591853 , -0.066515
0.586667 , 0.56 , 0 , -0.00925094 , -0.0582056 , -0.0665436
0.586667 , 0.566667 , 0 , -0.00290423 , -0.0572059 , -0.0665281
0.586667 , 0.573333 , 0 , 0.00347189 , -0.0561864 , -0.0664689
0.586667 , 0.58 , 0 , 0.00987918 , -0.0551473 , -0.0663663
0.586667 , 0.586667 , 0 , 0.0163195 , -0.0540888 , -0.0662203
0.586667 , 0.593333 , 0 , 0.022795 , -0.0530111 , -0.0660315
0.586667 , 0.6 , 0 , 0.0293077 , -0.0519144 , -0.0658
0.586667 , 0.606667 , 0 , 0.03586 , -0.050799 , -0.0655264
0.586667 , 0.613333 , 0 , 0.0424544 , -0.0496651 , -0.0652109
0.586667 , 0.62 , 0 , 0.0490934 , -0.048513 , -0.064854
0.586667 , 0.626667 , 0 , 0.0557797 , -0.0473431 , -0.0644561
0.586667 , 0.633333 , 0 , 0.0625161 , -0.0461555 , -0.0640179
0.586667 , 0.64 , 0 , 0.0693055 , -0.0449507 , -0.0635397
0.586667 , 0.646667 , 0 , 0.076151 , -0.0437288 , -0.0630222
0.586667 , 0.653333 , 0 , 0.0830556 , -0.0424902 , -0.0624659
0.586667 , 0.66 , 0 , 0.0900223 , -0.0412352 , -0.0618716
0.586667 , 0.666667 , 0 , 0.0970544 , -0.039964 , -0.06124
0.586667 , 0.673333 , 0 , 0.104155 , -0.0386769 , -0.0605717
0.586667 , 0.68 , 0 , 0.111326 , -0.0373741 , -0.0598676
0.586667 , 0.686667 , 0 , 0.118572 , -0.0360557 , -0.0591286
0.586667 , 0.693333 , 0 , 0.125895 , -0.0347219 , -0.0583556
0.586667 , 0.7 , 0 , 0.133296 , -0.0333729 , -0.0575495
0.586667 , 0.706667 , 0 , 0.140778 , -0.0320087 , -0.0567116
0.586667 , 0.713333 , 0 , 0.148342 , -0.0306293 , -0.0558428
0.586667 , 0.72 , 0 , 0.155989 , -0.0292347 , -0.0549445
0.586667 , 0.726667 , 0 , 0.163719 , -0.0278251 , -0.0540181
0.586667 , 0.733333 , 0 , 0.171531 , -0.0264003 , -0.053065
0.586667 , 0.74 , 0 , 0.179422 , -0.0249604 , -0.0520868
0.586667 , 0.746667 , 0 , 0.187391 , -0.0235054 , -0.0510854
0.586667 , 0.753333 , 0 , 0.195432 , -0.0220353 , -0.0500625
0.586667 , 0.76 , 0 , 0.203539 , -0.0205503 , -0.0490202
0.586667 , 0.766667 , 0 , 0.211706 , -0.0190507 , -0.0479608
0.586667 , 0.773333 , 0 , 0.219922 , -0.0175367 , -0.0468868
0.586667 , 0.78 , 0 , 0.228178 , -0.016009 , -0.0458006
0.586667 , 0.786667 , 0 , 0.236461 , -0.0144681 , -0.0447052
0.586667 , 0.793333 , 0 , 0.244755 , -0.012915 , -0.0436036
0.586667 , 0.8 , 0 , 0.253044 , -0.0113508 , -0.042499
0.586667 , 0.806667 , 0 , 0.26131 , -0.0097771 , -0.0413949
0.586667 , 0.813333 , 0 , 0.269532 , -0.00819554 , -0.0402949
0.586667 , 0.82 , 0 , 0.277688 , -0.00660837 , -0.0392029
0.586667 , 0.826667 , 0 , 0.285754 , -0.00501825 , -0.0381229
0.586667 , 0.833333 , 0 , 0.293707 , -0.00342843 , -0.0370591
0.586667 , 0.84 , 0 , 0.301521 , -0.00184292 , -0.0360159
0.586667 , 0.846667 , 0 , 0.309174 , -0.000266731 , -0.0349977
0.586667 , 0.853333 , 0 , 0.316647 , 0.00129375 , -0.0340089
0.586667 , 0.86 , 0 , 0.323928 , 0.00283027 , -0.0330539
0.586667 , 0.866667 , 0 , 0.331016 , 0.00433195 , -0.0321369
0.586667 , 0.873333 , 0 , 0.337933 , 0.00578439 , -0.031262
0.586667 , 0.88 , 0 , 0.344732 , 0.00716851 , -0.0304328
0.586667 , 0.886667 , 0 , 0.351515 , 0.0084593 , -0.0296522
0.586667 , 0.893333 , 0 , 0.358456 , 0.00962457 , -0.0289224
0.586667 , 0.9 , 0 , 0.365831 , 0.0106242 , -0.0282446
0.586667 , 0.906667 , 0 , 0.374052 , 0.01141 , -0.0276187
0.586667 , 0.913333 , 0 , 0.383709 , 0.0119277 , -0.0270434
0.586667 , 0.92 , 0 , 0.395606 , 0.0121204 , -0.0265159
0.586667 , 0.926667 , 0 , 0.410795 , 0.0119357 , -0.026032
0.586667 , 0.933333 , 0 , 0.430575 , 0.0113354 , -0.0255871
0.586667 , 0.94 , 0 , 0.456466 , 0.0103088 , -0.0251761
0.586667 , 0.946667 , 0 , 0.490111 , 0.00888609 , -0.0247945
0.586667 , 0.953333 , 0 , 0.533105 , 0.00715149 , -0.02444
0.586667 , 0.96 , 0 , 0.586736 , 0.00524918 , -0.0241129
0.586667 , 0.966667 , 0 , 0.651651 , 0.00337778 , -0.0238176
0.586667 , 0.973333 , 0 , 0.727513 , 0.0017658 , -0.0235628
0.586667 , 0.98 , 0 , 0.812756 , 0.000622445 , -0.0233607
0.586667 , 0.986667 , 0 , 0.904655 , 6.10103e-05 , -0.0232246
0.586667 , 0.993333 , 0 , 1 , 0 , -0.0231748
0.593333 , 0 , 0 , 0 , 0 , 0.039219
0.593333 , 0.00666667 , 0 , -0.0226704 , -0.000553076 , 0.0391459
0.593333 , 0.0133333 , 0 , -0.043296 , -0.0020684 , 0.039006
0.593333 , 0.02 , 0 , -0.0622046 , -0.00440748 , 0.0388724
0.593333 , 0.0266667 , 0 , -0.0797682 , -0.00743625 , 0.0387326
0.593333 , 0.0333333 , 0 , -0.0963669 , -0.0110266 , 0.0385727
0.593333 , 0.04 , 0 , -0.112355 , -0.0150589 , 0.0383788
0.593333 , 0.0466667 , 0 , -0.128033 , -0.019425 , 0.0381374
0.593333 , 0.0533333 , 0 , -0.143628 , -0.0240299 , 0.0378356
0.593333 , 0.06 , 0 , -0.159283 , -0.0287923 , 0.0374608
0.593333 , 0.0666667 , 0 , -0.175058 , -0.0336442 , 0.0370011
0.593333 , 0.0733333 , 0 , -0.19094 , -0.0385294 , 0.036445
0.593333 , 0.08 , 0 , -0.206856 , -0.0434009 , 0.0357815
0.593333 , 0.0866667 , 0 , -0.222689 , -0.0482186 , 0.0350001
0.593333 , 0.0933333 , 0 , -0.238297 , -0.0529473 , 0.0340916
0.593333 , 0.1 , 0 , -0.253522 , -0.0575545 , 0.0330476
0.593333 , 0.106667 , 0 , -0.268201 , -0.0620096 , 0.0318617
0.593333 , 0.113333 , 0 , -0.282177 , -0.0662837 , 0.0305291
0.593333 , 0.12 , 0 , -0.295298 , -0.0703491 , 0.0290471
0.593333 , 0.126667 , 0 , -0.307429 , -0.0741802 , 0.0274156
0.593333 , 0.133333 , 0 , -0.318445 , -0.0777536 , 0.025637
0.593333 , 0.14 , 0 , -0.328241 , -0.0810488 , 0.0237161
0.593333 , 0.146667 , 0 , -0.336733 , -0.0840491 , 0.0216605
0.593333 , 0.153333 , 0 , -0.343855 , -0.0867417 , 0.0194801
0.593333 , 0.16 , 0 , -0.349566 , -0.0891181 , 0.0171871
0.593333 , 0.166667 , 0 , -0.353845 , -0.0911746 , 0.0147955
0.593333 , 0.173333 , 0 , -0.356697 , -0.0929122 , 0.0123206
0.593333 , 0.18 , 0 , -0.358146 , -0.0943364 , 0.00977908
0.593333 , 0.186667 , 0 , -0.358241 , -0.0954577 , 0.00718796
0.593333 , 0.193333 , 0 , -0.357047 , -0.0962904 , 0.00456441
0.593333 , 0.2 , 0 , -0.35465 , -0.0968531 , 0.00192523
0.593333 , 0.206667 , 0 , -0.351148 , -0.0971677 , -0.000713566
0.593333 , 0.213333 , 0 , -0.346654 , -0.0972587 , -0.00333713
0.593333 , 0.22 , 0 , -0.341287 , -0.0971528 , -0.00593208
0.593333 , 0.226667 , 0 , -0.335173 , -0.096878 , -0.00848668
0.593333 , 0.233333 , 0 , -0.328439 , -0.0964628 , -0.010991
0.593333 , 0.24 , 0 , -0.321212 , -0.0959353 , -0.0134371
0.593333 , 0.246667 , 0 , -0.313612 , -0.0953224 , -0.0158188
0.593333 , 0.253333 , 0 , -0.305753 , -0.0946495 , -0.0181315
0.593333 , 0.26 , 0 , -0.297736 , -0.0939393 , -0.0203726
0.593333 , 0.266667 , 0 , -0.289654 , -0.0932119 , -0.0225405
0.593333 , 0.273333 , 0 , -0.281583 , -0.092484 , -0.0246353
0.593333 , 0.28 , 0 , -0.273587 , -0.0917693 , -0.0266576
0.593333 , 0.286667 , 0 , -0.265716 , -0.091078 , -0.0286092
0.593333 , 0.293333 , 0 , -0.258005 , -0.0904173 , -0.0304923
0.593333 , 0.3 , 0 , -0.250479 , -0.0897914 , -0.0323093
0.593333 , 0.306667 , 0 , -0.243149 , -0.0892022 , -0.0340631
0.593333 , 0.313333 , 0 , -0.236021 , -0.0886492 , -0.0357566
0.593333 , 0.32 , 0 , -0.229088 , -0.0881304 , -0.0373925
0.593333 , 0.326667 , 0 , -0.222342 , -0.0876423 , -0.0389734
0.593333 , 0.333333 , 0 , -0.215766 , -0.0871805 , -0.0405019
0.593333 , 0.34 , 0 , -0.209344 , -0.0867401 , -0.0419801
0.593333 , 0.346667 , 0 , -0.203056 , -0.0863159 , -0.0434099
0.593333 , 0.353333 , 0 , -0.196883 , -0.0859024 , -0.044793
0.593333 , 0.36 , 0 , -0.190804 , -0.0854946 , -0.0461307
0.593333 , 0.366667 , 0 , -0.184801 , -0.0850876 , -0.0474241
0.593333 , 0.373333 , 0 , -0.178857 , -0.0846769 , -0.0486741
0.593333 , 0.38 , 0 , -0.172957 , -0.0842587 , -0.0498813
0.593333 , 0.386667 , 0 , -0.167087 , -0.0838294 , -0.0510461
0.593333 , 0.393333 , 0 , -0.161236 , -0.083386 , -0.0521688
0.593333 , 0.4 , 0 , -0.155393 , -0.082926 , -0.0532496
0.593333 , 0.406667 , 0 , -0.149551 , -0.0824473 , -0.0542883
0.593333 , 0.413333 , 0 , -0.143703 , -0.0819484 , -0.0552849
0.593333 , 0.42 , 0 , -0.137845 , -0.081428 , -0.0562394
0.593333 , 0.426667 , 0 , -0.131973 , -0.080885 , -0.0571513
0.593333 , 0.433333 , 0 , -0.126083 , -0.0803189 , -0.0580206
0.593333 , 0.44 , 0 , -0.120175 , -0.0797291 , -0.058847
0.593333 , 0.446667 , 0 , -0.114247 , -0.0791154 , -0.0596302
0.593333 , 0.453333 , 0 , -0.108298 , -0.0784777 , -0.0603699
0.593333 , 0.46 , 0 , -0.102328 , -0.0778158 , -0.0610659
0.593333 , 0.466667 , 0 , -0.0963373 , -0.07713 , -0.061718
0.593333 , 0.473333 , 0 , -0.0903256 , -0.0764202 , -0.0623259
0.593333 , 0.48 , 0 , -0.0842932 , -0.0756866 , -0.0628895
0.593333 , 0.486667 , 0 , -0.0782402 , -0.0749295 , -0.0634086
0.593333 , 0.493333 , 0 , -0.0721669 , -0.0741489 , -0.0638831
0.593333 , 0.5 , 0 , -0.0660732 , -0.0733451 , -0.0643128
0.593333 , 0.506667 , 0 , -0.0599591 , -0.0725182 , -0.0646977
0.593333 , 0.513333 , 0 , -0.0538245 , -0.0716685 , -0.0650377
0.593333 , 0.52 , 0 , -0.0476688 , -0.070796 , -0.0653329
0.593333 , 0.526667 , 0 , -0.0414917 , -0.0699008 , -0.0655831
0.593333 , 0.533333 , 0 , -0.0352924 , -0.0689833 , -0.0657886
0.593333 , 0.54 , 0 , -0.0290701 , -0.0680433 , -0.0659493
0.593333 , 0.546667 , 0 , -0.0228238 , -0.0670812 , -0.0660654
0.593333 , 0.553333 , 0 , -0.0165524 , -0.066097 , -0.0661369
0.593333 , 0.56 , 0 , -0.0102544 , -0.0650908 , -0.0661641
0.593333 , 0.566667 , 0 , -0.00392854 , -0.0640628 , -0.066147
0.593333 , 0.573333 , 0 , 0.00242693 , -0.063013 , -0.066086
0.593333 , 0.58 , 0 , 0.00881373 , -0.0619417 , -0.0659813
0.593333 , 0.586667 , 0 , 0.0152338 , -0.060849 , -0.0658331
0.593333 , 0.593333 , 0 , 0.0216891 , -0.0597351 , -0.0656417
0.593333 , 0.6 , 0 , 0.028182 , -0.0586002 , -0.0654076
0.593333 , 0.606667 , 0 , 0.0347147 , -0.0574444 , -0.065131
0.593333 , 0.613333 , 0 , 0.0412896 , -0.056268 , -0.0648124
0.593333 , 0.62 , 0 , 0.0479095 , -0.0550711 , -0.0644521
0.593333 , 0.626667 , 0 , 0.0545769 , -0.0538542 , -0.0640507
0.593333 , 0.633333 , 0 , 0.0612947 , -0.0526172 , -0.0636087
0.593333 , 0.64 , 0 , 0.0680658 , -0.0513606 , -0.0631266
0.593333 , 0.646667 , 0 , 0.0748932 , -0.0500846 , -0.0626049
0.593333 , 0.653333 , 0 , 0.0817799 , -0.0487893 , -0.0620444
0.593333 , 0.66 , 0 , 0.0887291 , -0.0474751 , -0.0614457
0.593333 , 0.666667 , 0 , 0.0957438 , -0.046142 , -0.0608095
0.593333 , 0.673333 , 0 , 0.102827 , -0.0447903 , -0.0601366
0.593333 , 0.68 , 0 , 0.109982 , -0.0434202 , -0.0594277
0.593333 , 0.686667 , 0 , 0.11721 , -0.0420317 , -0.0586839
0.593333 , 0.693333 , 0 , 0.124516 , -0.0406248 , -0.057906
0.593333 , 0.7 , 0 , 0.131901 , -0.0391998 , -0.0570952
0.593333 , 0.706667 , 0 , 0.139366 , -0.0377564 , -0.0562524
0.593333 , 0.713333 , 0 , 0.146914 , -0.0362948 , -0.0553789
0.593333 , 0.72 , 0 , 0.154544 , -0.0348148 , -0.054476
0.593333 , 0.726667 , 0 , 0.162257 , -0.0333164 , -0.0535451
0.593333 , 0.733333 , 0 , 0.170052 , -0.0317994 , -0.0525877
0.593333 , 0.74 , 0 , 0.177926 , -0.0302638 , -0.0516056
0.593333 , 0.746667 , 0 , 0.185878 , -0.0287095 , -0.0506004
0.593333 , 0.753333 , 0 , 0.193902 , -0.0271364 , -0.0495742
0.593333 , 0.76 , 0 , 0.201993 , -0.0255446 , -0.0485291
0.593333 , 0.766667 , 0 , 0.210143 , -0.0239341 , -0.0474673
0.593333 , 0.773333 , 0 , 0.218344 , -0.0223053 , -0.0463913
0.593333 , 0.78 , 0 , 0.226584 , -0.0206585 , -0.0453039
0.593333 , 0.786667 , 0 , 0.234852 , -0.0189944 , -0.0442079
0.593333 , 0.793333 , 0 , 0.243132 , -0.0173137 , -0.0431064
0.593333 , 0.8 , 0 , 0.251409 , -0.0156175 , -0.0420027
0.593333 , 0.806667 , 0 , 0.259664 , -0.0139072 , -0.0409003
0.593333 , 0.813333 , 0 , 0.267876 , -0.0121845 , -0.0398029
0.593333 , 0.82 , 0 , 0.276026 , -0.0104517 , -0.0387144
0.593333 , 0.826667 , 0 , 0.284088 , -0.00871146 , -0.0376389
